393,315,0.025013743815283124,0.018554150632215504,3.326003298515668,2.8661352391423858,48.009444763851306,64.8204241821337
301,413,0.0,-0.0018571428571428571,3.2437142857142858,4.2705714285714285,30.822153773137245,48.60817191283271
244,114,-0.0015930814747382794,0.02753755120619026,3.2319071461083295,2.2369139736003643,44.86715491318254,83.24383329739912
971,724,0.001095290251916758,0.0009388202159286497,8.088249100297293,6.199655765920826,31.071016770010512,67.69056040478145
101,135,-0.007556270096463023,-0.021543408360128618,1.3717041800643086,1.2935691318327975,21.223253000541206,76.34904132428244
338,576,0.0,0.0,3.2197005516154453,5.5577620173364854,39.59383104620405,43.811908983451374
428,275,0.02205463858850313,0.01906659077973819,3.2619521912350598,3.7491462720546385,81.91015111782527,57.60153205360397
233,270,0.0023423121967542245,-0.011209636941609502,2.5032625062740506,2.5969549941442196,37.30055340895462,48.98624232397009
2045,2097,0.008420675445668727,-0.009674818597151304,10.487324196004659,11.210964794410105,62.80899859757525,81.2119632646017
209,166,0.03934624697336562,0.004035512510088781,3.355730427764326,5.109765940274415,31.861158095547037,88.2142905763487
94,171,-0.007057163020465773,-0.005998588567395907,1.0712773465067043,3.773288637967537,44.78938872956055,32.78728431287585
127,62,0.011071132023249377,-0.0019374481040686411,1.853584278992527,1.0548021035150845,29.54782489304805,69.4490817210253
157,294,0.0,-0.002442854650148316,1.3669516663758505,5.80335020066306,39.04551400529241,65.39996700128276
129,50,0.04186167446697868,0.0033801352054082163,1.607384295371815,1.3991159646385856,48.5006530493779,88.82617784711391
915,485,-0.0027097551184263346,-0.0047169811320754715,5.821156162183862,3.7496989160979526,27.82119630670407,45.3517580816717
153,183,0.022275737507525588,-0.03642384105960265,3.0144491270319085,12.295906080674293,45.09571562921783,22.715684145767728
141,87,0.006936015259233571,-0.01629963585919889,1.462632217790879,1.3932720651985435,38.277386499612035,146.53478670756502
156,109,0.02319189142758976,-0.01271259233808624,1.4236385500773063,2.2198934890912216,43.90012950457891,86.55915232572978
977,260,0.03288295621032069,-0.014162461338108416,9.555917304248739,2.5743122252970863,26.033566261354512,46.69585832529854
344,542,-0.01770521959071051,0.021729133134053804,4.240285123016785,8.04276845251782,41.19180030694045,79.17113702178607
201,141,0.0009694619486185168,-0.007594118597511714,1.8949749555663273,1.3645176926805622,36.6134499581588,171.99006817173947
229,114,0.008028545941123996,0.009961344038061254,2.029438001784121,1.2512637526018435,54.086798670868546,136.11373773416628
67,87,-0.003551767004084532,-0.0023086485526549456,0.9156455336529924,1.1005150062155922,25.88850102179564,83.92965664211036
91,124,0.019171597633136094,-0.009467455621301775,1.4092307692307693,1.8681656804733728,31.186480265296822,50.976863905325494
165,103,0.0012263489838822705,0.0,1.56552207428171,1.1645059565522073,27.771116561551047,171.10770609806667
197,151,0.03257739380849532,-0.031497480201583876,1.78113750899928,1.5208783297336212,39.53913910237425,73.59222295328979
440,402,0.020842572062084258,0.00975609756097561,4.10709534368071,3.300443458980044,36.215670227776755,60.05290509757216
204,344,0.0010918733426922478,-0.0031196381219778507,2.295897675869599,5.57323350491343,44.26114429549705,61.29700315228547
184,225,0.031237948322406478,-0.031045121480910143,2.250674893945237,3.440416505977632,29.772829021278017,45.183163217208815
171,226,0.022287774500163882,0.017699115044247787,3.465421173385775,6.9229760734185515,46.85167359565745,73.07276302851558
895,1209,0.009766095972992524,-0.017000241138172174,6.536170725825898,9.984928864239208,24.67795889335095,29.675633655868346
181,115,0.008071440838055985,-0.04052893697406835,2.1214150781384165,1.5579598145285936,31.28132486624292,110.47667346131139
127,129,-0.007483370288248337,-0.007483370288248337,1.7278270509977827,3.0864745011086474,39.57641374373659,44.50907329105008
297,197,-0.010656333252603536,0.005691450714458706,1.8810850084766286,1.8271978687333494,35.93552991772899,45.136188504486604
261,217,0.0234090514999133,-0.02323565111843246,3.0407490896479974,2.783422923530432,72.37276896491937,49.29100659320997
118,136,-0.00752,-0.0064,0.91936,0.9704,22.146337627118626,75.72938823529387
179,129,0.01895011979960793,0.0058810716619472885,1.9546939664561098,1.6397299063384883,26.48949426190908,94.72827692874006
143,151,-0.004576271186440678,-0.010169491525423728,1.071864406779661,1.0932203389830508,36.63386037691121,77.38650578067138
272,116,0.02891566265060241,-0.03700516351118761,3.4440619621342514,1.5327022375215147,39.161652070466765,76.85443053000179
178,119,-0.00468181029998266,-0.00468181029998266,1.4215363273799202,1.0364140801109762,19.368473862327942,58.02516491250565
143,248,-0.022658877677465036,-0.036820676225880686,1.6087803151000177,3.1607364135245177,31.389918631554334,20.56173444914602
245,102,0.016175071360608945,0.009514747859181731,2.992626070409134,1.390104662226451,27.806802073826717,163.68177366093929
122,116,0.008595464520848573,0.010972933430870519,1.635332845647403,1.253657644476957,27.308360415892153,98.67070479025281
98,194,0.0017203244040304743,-0.003194888178913738,1.415581223887933,3.2715654952076676,27.61328812675224,28.872395760755833
147,142,0.03151575787893947,-0.0033350008337502085,1.711522427880607,2.167917291979323,37.69114148911195,92.49804479704625
174,244,0.0,0.003182541486701523,2.4716981132075473,3.8026824278245055,47.030027723124114,30.069443875098262
106,106,0.005577360049576534,0.0,1.6066928320594918,1.3592233009708738,48.82704727309581,158.25871779181765
167,64,0.009904622157006602,0.009904622157006602,3.5608950843727074,2.917828319882612,90.56025366728016,120.46777558694049
316,161,0.024659400544959128,-0.017438692098092644,2.123433242506812,1.4982288828337875,33.614958783154606,46.38060910183298
143,147,0.017851550266207328,-0.015815847165674912,1.1727215784528657,1.2522705919198247,31.585842281739545,83.9958210030021
348,378,0.028826355525051476,0.0024021962937542897,4.581674673987646,5.762525737817433,44.28667195228714,56.13173314014079
184,233,0.0023094688221709007,-0.0023094688221709007,1.8447326345709718,2.8427784686445197,37.527522457460215,27.969723771059883
132,53,-0.0016574585635359116,-0.0055248618784530384,2.0353591160220996,1.3740331491712707,19.99788213627992,48.56543312832281
108,185,0.008204922953772264,-0.025415249149489692,1.2785671402841705,1.8967380428256955,26.93667682090731,50.32050473527355
